 #r(A)        h(r)         Base         G(r)
  8.80      0.12241      0.12183      0.00295
  8.82      0.12952      0.12186      0.00419
  8.84      0.12378      0.12189      0.00300
  8.86      0.12815      0.12192      0.00367
  8.88      0.12064      0.12195      0.00369
  8.90      0.12587      0.12198      0.00714
  8.92      0.12977      0.12200      0.00658
  8.94      0.14118      0.12202      0.01139
  8.96      0.12546      0.12203      0.01516
  8.98      0.14476      0.12204      0.01844
  9.00      0.14478      0.12203      0.01598
  9.02      0.14620      0.12202      0.01761
  9.04      0.12888      0.12201      0.01621
  9.06      0.13356      0.12198      0.01190
  9.08      0.13767      0.12195      0.00715
  9.10      0.12310      0.12192      0.00639
  9.12      0.12229      0.12188      0.00343
  9.14      0.12493      0.12184     -0.00189
  9.16      0.11855      0.12181     -0.00470
  9.18      0.11091      0.12177     -0.00655
  9.20      0.10888      0.12175     -0.00920
  9.22      0.11287      0.12173     -0.01252
  9.24      0.11153      0.12171     -0.01461
  9.26      0.10183      0.12171     -0.01613
  9.28      0.10040      0.12172     -0.01772
  9.30      0.10126      0.12174     -0.01933
  9.32      0.10494      0.12178     -0.01671
  9.34      0.10360      0.12182     -0.01419
  9.36      0.11515      0.12188     -0.01381
  9.38      0.11318      0.12194     -0.01199
  9.40      0.10346      0.12201     -0.00929
  9.42      0.11436      0.12208     -0.00860
  9.44      0.11742      0.12216     -0.00800
  9.46      0.11900      0.12225     -0.00578
  9.48      0.11656      0.12234     -0.00546
  9.50      0.11501      0.12244     -0.00481
  9.52      0.11644      0.12254     -0.00220
  9.54      0.12112      0.12264      0.00108
  9.56      0.13255      0.12274      0.00418
  9.58      0.13345      0.12283      0.01001
  9.60      0.13101      0.12293      0.01628
  9.62      0.14609      0.12301      0.01861
  9.64      0.15293      0.12309      0.01711
  9.66      0.14461      0.12315      0.01674
  9.68      0.12637      0.12321      0.01812
  9.70      0.12945      0.12326      0.01506
  9.72      0.15331      0.12331      0.01432
  9.74      0.13787      0.12334      0.01351
  9.76      0.14113      0.12337      0.01567
  9.78      0.12250      0.12339      0.01222
  9.80      0.14038      0.12340      0.01757
  9.82      0.13615      0.12341      0.01468
  9.84      0.16470      0.12341      0.02235
  9.86      0.12672      0.12340      0.02329
  9.88      0.16086      0.12338      0.02420
  9.90      0.14501      0.12336      0.02036
  9.92      0.14060      0.12332      0.02377
  9.94      0.14537      0.12328      0.01981
  9.96      0.14359      0.12324      0.01917
  9.98      0.14091      0.12319      0.01769
 10.00      0.14155      0.12313      0.01371
 10.02      0.13295      0.12306      0.01278
 10.04      0.12517      0.12300      0.00839
 10.06      0.13863      0.12293      0.00538
 10.08      0.11863      0.12286      0.00415
 10.10      0.12615      0.12278      0.00184
 10.12      0.12644      0.12271     -0.00156
 10.14      0.11325      0.12263     -0.00388
 10.16      0.12126      0.12256     -0.00679
 10.18      0.10666      0.12248     -0.01026
 10.20      0.11124      0.12241     -0.01154
 10.22      0.10869      0.12234     -0.01518
 10.24      0.10651      0.12228     -0.01610
 10.26      0.10272      0.12222     -0.01994
 10.28      0.10173      0.12216     -0.02216
 10.30      0.09173      0.12211     -0.02474
 10.32      0.09733      0.12207     -0.02687
 10.34      0.09333      0.12203     -0.02706
 10.36      0.09188      0.12200     -0.02600
 10.38      0.10059      0.12198     -0.02525
 10.40      0.09687      0.12197     -0.02278
 10.42      0.10100      0.12195     -0.02187
 10.44      0.10560      0.12194     -0.01991
 10.46      0.09636      0.12194     -0.01883
 10.48      0.11033      0.12194     -0.01693
 10.50      0.10226      0.12194     -0.01640
 10.52      0.11050      0.12194     -0.01116
 10.54      0.10822      0.12194     -0.01095
 10.56      0.12256      0.12194     -0.00713
 10.58      0.11140      0.12194     -0.00512
 10.60      0.12134      0.12194      0.00039
 10.62      0.12055      0.12194      0.00308
 10.64      0.13577      0.12193      0.00795
 10.66      0.13604      0.12192      0.00941
 10.68      0.13572      0.12191      0.01147
 10.70      0.12858      0.12189      0.01314
 10.72      0.13079      0.12187      0.01493
 10.74      0.14402      0.12184      0.01552
 10.76      0.14487      0.12181      0.01804
 10.78      0.13852      0.12177      0.01519
 10.80      0.14102      0.12172      0.01414
 10.82      0.11633      0.12167      0.01133
 10.84      0.13856      0.12162      0.01169
 10.86      0.13061      0.12157      0.01005
 10.88      0.14008      0.12152      0.01193
 10.90      0.13254      0.12147      0.00798
 10.92      0.12549      0.12141      0.00654
 10.94      0.11852      0.12135      0.00250
 10.96      0.12311      0.12129     -0.00154
 10.98      0.11958      0.12123     -0.00271
 11.00      0.11205      0.12118     -0.00357
 11.02      0.11936      0.12113     -0.00472
 11.04      0.11392      0.12108     -0.00620
 11.06      0.11716      0.12104     -0.00669
 11.08      0.11193      0.12100     -0.00958
 11.10      0.10936      0.12096     -0.00820
 11.12      0.10471      0.12092     -0.00725
 11.14      0.12064      0.12089     -0.00622
 11.16      0.12175      0.12086     -0.00247
 11.18      0.11690      0.12083      0.00182
 11.20      0.12798      0.12081      0.00253
 11.22      0.12602      0.12078      0.00331
 11.24      0.12401      0.12074      0.00488
 11.26      0.12554      0.12071      0.00595
 11.28      0.12456      0.12067      0.00654
 11.30      0.13318      0.12064      0.00532
 11.32      0.12878      0.12059      0.00316
 11.34      0.11773      0.12054      0.00351
 11.36      0.11453      0.12050      0.00019
 11.38      0.12604      0.12044     -0.00057
 11.40      0.11636      0.12039     -0.00107
 11.42      0.12471      0.12034      0.00051
 11.44      0.11493      0.12028      0.00133
 11.46      0.12220      0.12022      0.00702
 11.48      0.12982      0.12016      0.00824
 11.50      0.14453      0.12010      0.01021
 11.52      0.13051      0.12003      0.00866
 11.54      0.12450      0.11996      0.00719
 11.56      0.11410      0.11989      0.00299
 11.58      0.12211      0.11982     -0.00147
 11.60      0.12317      0.11974     -0.00308
 11.62      0.10785      0.11967     -0.00249
 11.64      0.11608      0.11960     -0.00294
 11.66      0.11668      0.11953     -0.00512
 11.68      0.11951      0.11946     -0.00485
 11.70      0.11193      0.11940     -0.00550
 11.72      0.10890      0.11933     -0.00541
 11.74      0.11248      0.11927     -0.00440
 11.76      0.11678      0.11921     -0.00288
 11.78      0.12429      0.11916     -0.00125
 11.80      0.11924      0.11910     -0.00180
 11.82      0.11676      0.11904     -0.00079
 11.84      0.10944      0.11899     -0.00231
 11.86      0.12157      0.11894      0.00080
 11.88      0.11641      0.11889      0.00260
 11.90      0.13452      0.11884      0.00805
 11.92      0.12550      0.11879      0.00952
 11.94      0.13643      0.11874      0.00966
 11.96      0.12868      0.11868      0.00846
 11.98      0.11684      0.11863      0.00942
 12.00      0.12826      0.11858      0.00757
 12.02      0.13003      0.11852      0.00692
 12.04      0.12693      0.11847      0.00937
 12.06      0.12517      0.11841      0.00862
 12.08      0.12878      0.11835      0.00766
 12.10      0.12422      0.11829      0.00714
 12.12      0.12494      0.11823      0.00457
 12.14      0.12405      0.11816      0.00321
 12.16      0.11202      0.11809      0.00096
 12.18      0.12164      0.11803      0.00033
 12.20      0.11260      0.11796     -0.00311
 12.22      0.12146      0.11788     -0.00458
 12.24      0.10652      0.11781     -0.00620
 12.26      0.10427      0.11773     -0.00700
 12.28      0.11319      0.11766     -0.00876
 12.30      0.10824      0.11758     -0.00461
 12.32      0.11229      0.11751     -0.00155
 12.34      0.12689      0.11743     -0.00038
 12.36      0.11917      0.11735      0.00057
 12.38      0.11868      0.11726     -0.00092
 12.40      0.11255      0.11717     -0.00400
 12.42      0.10444      0.11708     -0.00597
 12.44      0.11104      0.11699     -0.00513
 12.46      0.10887      0.11691     -0.00417
 12.48      0.12240      0.11682     -0.00389
 12.50      0.11693      0.11672     -0.00474
 12.52      0.10538      0.11663     -0.00337
 12.54      0.10635      0.11653     -0.00362
 12.56      0.11524      0.11644     -0.00547
 12.58      0.12067      0.11635     -0.00367
 12.60      0.10722      0.11625     -0.00431
 12.62      0.11390      0.11616     -0.00656
 12.64      0.10270      0.11606     -0.00964
 12.66      0.10350      0.11597     -0.00970
 12.68      0.10481      0.11588     -0.01161
 12.70      0.10643      0.11580     -0.01017
 12.72      0.10391      0.11572     -0.00922
 12.74      0.10949      0.11564     -0.00722
 12.76      0.10786      0.11556     -0.00632
 12.78      0.11437      0.11548     -0.00466
 12.80      0.11057      0.11540     -0.00296
 12.82      0.11181      0.11533     -0.00016
 12.84      0.11762      0.11526      0.00074
 12.86      0.12148      0.11518      0.00048
 12.88      0.11853      0.11511      0.00236
 12.90      0.10888      0.11503      0.00365
 12.92      0.12081      0.11496      0.00330
 12.94      0.12370      0.11488      0.00462
 12.96      0.11935      0.11480      0.00693
 12.98      0.12475      0.11472      0.00919
 13.00      0.12003      0.11464      0.01060
 13.02      0.13173      0.11455      0.00993
 13.04      0.13032      0.11446      0.00984
 13.06      0.11560      0.11437      0.01099
 13.08      0.12383      0.11427      0.00812
 13.10      0.12532      0.11418      0.00713
 13.12      0.11688      0.11408      0.00929
 13.14      0.12489      0.11397      0.00977
 13.16      0.12591      0.11387      0.00971
 13.18      0.12571      0.11376      0.01182
 13.20      0.12448      0.11364      0.01050
 13.22      0.12689      0.11353      0.01006
 13.24      0.11774      0.11341      0.01023
 13.26      0.12312      0.11329      0.00889
 13.28      0.12598      0.11317      0.00730
 13.30      0.11719      0.11305      0.00463
 13.32      0.11830      0.11292      0.00305
 13.34      0.10380      0.11280     -0.00064
 13.36      0.11460      0.11268     -0.00234
 13.38      0.10690      0.11256     -0.00266
 13.40      0.10810      0.11244     -0.00059
 13.42      0.11613      0.11233     -0.00178
 13.44      0.11351      0.11221      0.00009
 13.46      0.10807      0.11209      0.00291
 13.48      0.11569      0.11197      0.00327
